Date,Open,High,Low,Close,Volume,Stock,Ticker,Sector,Year,Month,Month_Name,Quarter,Daily_return,Volatility_30D
2023-08-01,1263.650247759219,1265.6285651725407,1239.0696780480796,1242.976806640625,9536632,Reliance,RELIANCE.NS,Energy,2023,8,August,3,-1.4141513112179482,1.424863691807735
2023-08-02,1240.9985763343113,1242.383422770223,1218.4458286875906,1229.697509765625,12748214,Reliance,RELIANCE.NS,Energy,2023,8,August,3,-1.0683463121801684,1.444350699729426
2023-08-03,1224.2323775511124,1236.893537376658,1215.700883147937,1224.529052734375,10168350,Reliance,RELIANCE.NS,Energy,2023,8,August,3,-0.4203031225325504,1.4483905138318427
2023-08-04,1235.8550243989196,1244.3617658987635,1222.4024889169664,1241.1717529296875,22885610,Reliance,RELIANCE.NS,Energy,2023,8,August,3,1.3591102765711627,1.4434338959877955
2023-08-07,1246.8346631113916,1250.4945023600335,1238.92139273861,1248.2442626953125,5982870,Reliance,RELIANCE.NS,Energy,2023,8,August,3,0.5698252275666782,1.430424851750712
2023-08-08,1250.2967221809695,1253.4867351589849,1236.2259624118224,1240.7265625,9844072,Reliance,RELIANCE.NS,Energy,2023,8,August,3,-0.6022619466385271,1.4266300794032538
2023-08-09,1238.8472469851743,1250.7912910864598,1227.1009863432985,1248.911865234375,11486586,Reliance,RELIANCE.NS,Energy,2023,8,August,3,0.6597185054120214,1.427274444159665
2023-08-10,1248.788167272386,1261.177404750792,1240.6276075945868,1254.475830078125,15470598,Reliance,RELIANCE.NS,Energy,2023,8,August,3,0.44550500308568886,1.414831341948752
2023-08-11,1252.4975295128647,1265.5544976220099,1242.5565564009414,1259.767822265625,22179330,Reliance,RELIANCE.NS,Energy,2023,8,August,3,0.42184887589029607,1.4115112257680564
2023-08-14,1255.7371227128601,1277.1524353275731,1248.8130109688743,1274.65478515625,9575812,Reliance,RELIANCE.NS,Energy,2023,8,August,3,1.1817227450572343,1.3554558208059935
2023-08-16,1261.672044700447,1277.3996937112483,1261.672044700447,1273.6160888671875,10203112,Reliance,RELIANCE.NS,Energy,2023,8,August,3,-0.08148843915689596,1.336041216618586
2023-08-17,1269.6348629683328,1275.0752365265755,1252.695518025622,1255.2425537109375,13673744,Reliance,RELIANCE.NS,Energy,2023,8,August,3,-1.4426274382724147,1.369945172576222
2023-08-18,1251.9041214413387,1274.827925208279,1240.6771930744892,1264.5406494140625,18639978,Reliance,RELIANCE.NS,Energy,2023,8,August,3,0.7407409568482626,1.327342001113913
2023-08-21,1260.6443643964944,1268.3374245054665,1248.5836072167706,1250.74267578125,9221746,Reliance,RELIANCE.NS,Energy,2023,8,August,3,-1.0911451236625624,1.3458062458675606
2023-08-22,1249.204008079304,1259.6517042081298,1240.319812990251,1250.44482421875,7713044,Reliance,RELIANCE.NS,Energy,2023,8,August,3,-0.02381397614932279,1.1488536862615644
2023-08-23,1252.8272476636503,1262.0838090060652,1249.2288807667073,1251.8345947265625,9517952,Reliance,RELIANCE.NS,Energy,2023,8,August,3,0.11114208967042405,1.1311274745598168
2023-08-24,1260.6195534341234,1260.6195534341234,1226.4227081001463,1230.7904052734375,14140020,Reliance,RELIANCE.NS,Energy,2023,8,August,3,-1.6810678936159063,1.1705561320840783
2023-08-25,1218.9778633049934,1243.2978613921046,1212.3271367872899,1225.1075439453125,22222400,Reliance,RELIANCE.NS,Energy,2023,8,August,3,-0.46172453926974777,1.162828285545368
2023-08-28,1226.9189266304347,1232.87484375,1206.6192242506277,1212.897705078125,12580826,Reliance,RELIANCE.NS,Energy,2023,8,August,3,-0.996634044703304,1.1751811728590904
2023-08-29,1217.0173382536789,1217.7121468384466,1195.2285336373561,1201.2838134765625,16876644,Reliance,RELIANCE.NS,Energy,2023,8,August,3,-0.9575326553045493,1.112811029376558
2023-08-30,1207.066064519438,1212.525656094156,1198.628513903965,1200.142333984375,12168946,Reliance,RELIANCE.NS,Energy,2023,8,August,3,-0.09502163263850338,1.0954262302081272
2023-08-31,1202.5990605910981,1203.5917135507277,1191.133870437995,1194.6578369140625,21638600,Reliance,RELIANCE.NS,Energy,2023,8,August,3,-0.45698721851635815,1.0800367032346152
2023-09-01,1194.4343955405523,1203.9141576589248,1192.0023233270636,1197.4619140625,18112842,Reliance,RELIANCE.NS,Energy,2023,9,September,3,0.2347180139612881,1.0836610402175086
2023-09-04,1197.4619529612135,1202.921543874001,1193.8140262826475,1196.494140625,9347626,Reliance,RELIANCE.NS,Energy,2023,9,September,3,-0.08081872384706479,0.9418377812758669
2023-09-05,1201.1101487589585,1208.033879307401,1197.362859390741,1202.89697265625,8675876,Reliance,RELIANCE.NS,Energy,2023,9,September,3,0.5351327527525873,0.8808624513901141
2023-09-06,1201.6560920331103,1209.125708635972,1199.745186611218,1205.4281005859375,8200370,Reliance,RELIANCE.NS,Energy,2023,9,September,3,0.21041934490018122,0.882362029369621
2023-09-07,1201.9537313347682,1210.1679582595825,1196.6430625915527,1207.06591796875,13652572,Reliance,RELIANCE.NS,Energy,2023,9,September,3,0.1358701843781729,0.8241408821765603
2023-09-08,1211.0365924741222,1218.9778160313297,1202.5742018862823,1215.1064453125,23109288,Reliance,RELIANCE.NS,Energy,2023,9,September,3,0.6661216445644103,0.8209882703677644
2023-09-11,1216.9924464989115,1229.326207160582,1216.9924464989115,1228.20947265625,13271074,Reliance,RELIANCE.NS,Energy,2023,9,September,3,1.0783439915323711,0.8243698536177765
2023-09-12,1232.3785847782628,1232.3785847782628,1209.026400892418,1210.4658203125,16255666,Reliance,RELIANCE.NS,Energy,2023,9,September,3,-1.444676395906297,0.8437850084923193
2023-09-13,1211.0365644667,1222.2783103355039,1204.2120756300537,1216.52099609375,12803338,Reliance,RELIANCE.NS,Energy,2023,9,September,3,0.5002351722485532,0.8154105700806609
2023-09-14,1220.9630582690309,1223.8417758931353,1213.5181615722684,1217.6376953125,9209636,Reliance,RELIANCE.NS,Energy,2023,9,September,3,0.09179448791560851,0.7935732639879522
2023-09-15,1224.9336610195687,1224.9336610195687,1215.7516218263509,1219.89599609375,25468592,Reliance,RELIANCE.NS,Energy,2023,9,September,3,0.18546574157023432,0.7909968856469259
2023-09-18,1211.061482045193,1216.4962329024152,1207.0908701058952,1209.274658203125,7516300,Reliance,RELIANCE.NS,Energy,2023,9,September,3,-0.8706756907667312,0.7621870865271185
2023-09-20,1202.623922773179,1204.882232531632,1168.8488809798134,1182.3240966796875,57081884,Reliance,RELIANCE.NS,Energy,2023,9,September,3,-2.2286551149168776,0.8460527228454191
2023-09-21,1178.7504333612094,1186.269851496792,1171.3303774506073,1173.7127685546875,12226182,Reliance,RELIANCE.NS,Energy,2023,9,September,3,-0.7283390526491962,0.848546320464726
2023-09-22,1179.2716708437545,1182.4729522811776,1166.367182863141,1168.823974609375,19176786,Reliance,RELIANCE.NS,Energy,2023,9,September,3,-0.4165238784385572,0.8343913147426139
2023-09-25,1166.5657437194718,1171.6779308453931,1158.9720452955405,1161.6273193359375,14254884,Reliance,RELIANCE.NS,Energy,2023,9,September,3,-0.61571762983752,0.8277923852625995
2023-09-26,1160.684310036077,1166.4664650387544,1159.2201711598175,1162.644775390625,10087782,Reliance,RELIANCE.NS,Energy,2023,9,September,3,0.08758885382182946,0.8206189298111014
2023-09-27,1163.1411580463555,1177.1872222950064,1160.6595255350553,1175.747802734375,11722778,Reliance,RELIANCE.NS,Energy,2023,9,September,3,1.1270017825820933,0.8173493877977449
2023-09-28,1182.7460248832851,1182.7460248832851,1153.959088482433,1158.4757080078125,14518346,Reliance,RELIANCE.NS,Energy,2023,9,September,3,-1.4690305766588474,0.8453489802967754
2023-09-29,1162.2973995824232,1175.847137006539,1158.475709840611,1163.8856201171875,12342014,Reliance,RELIANCE.NS,Energy,2023,9,September,3,0.46698537327798384,0.8290069179374282
2023-10-03,1156.4158809171215,1159.2201982891547,1149.4921506176527,1150.5592041015625,8859056,Reliance,RELIANCE.NS,Energy,2023,10,October,4,-1.1449936132283511,0.822903228716971
2023-10-04,1146.0178196869251,1150.981084388904,1139.1189302205564,1148.5738525390625,10286386,Reliance,RELIANCE.NS,Energy,2023,10,October,4,-0.17255535877011008,0.8098635695249343
2023-10-05,1151.1052273242312,1156.1428927957072,1146.017880733707,1148.5491943359375,10953682,Reliance,RELIANCE.NS,Energy,2023,10,October,4,-0.0021468539502689232,0.8101099675791168
2023-10-06,1150.0132553057874,1153.8597853939605,1147.5316229908371,1150.4847412109375,5431026,Reliance,RELIANCE.NS,Energy,2023,10,October,4,0.16852102500659605,0.8111317409232656
2023-10-09,1145.5711149238573,1147.4818990309532,1139.0691900320726,1140.6822509765625,7576878,Reliance,RELIANCE.NS,Energy,2023,10,October,4,-0.8520313119544265,0.7749933698655437
2023-10-10,1144.8018394410437,1150.435072150941,1143.4121010954177,1145.719970703125,10236032,Reliance,RELIANCE.NS,Energy,2023,10,October,4,0.4416409321920778,0.7839888686957914
2023-10-11,1148.7227620999727,1166.2182699823193,1148.0031129607796,1163.910400390625,9814118,Reliance,RELIANCE.NS,Energy,2023,10,October,4,1.5876854862132417,0.8359774670084326
2023-10-12,1163.3148210249558,1171.0078811502246,1160.485663265934,1166.0693359375,12554450,Reliance,RELIANCE.NS,Energy,2023,10,October,4,0.18548984063984086,0.823094885554471
2023-10-13,1161.4039150831682,1170.0896281233202,1156.0187245288932,1166.019775390625,10150316,Reliance,RELIANCE.NS,Energy,2023,10,October,4,-0.004250222979673701,0.8232648135948326
2023-10-16,1163.885548402189,1168.6254903286665,1159.4186102633319,1163.4140625,5929036,Reliance,RELIANCE.NS,Energy,2023,10,October,4,-0.22347072885209318,0.8208031078739406
2023-10-17,1169.3451452373686,1171.18152891328,1162.0491704758838,1168.972900390625,7928180,Reliance,RELIANCE.NS,Energy,2023,10,October,4,0.477803910903396,0.825256231147045
2023-10-18,1168.9729714451066,1174.8048077319042,1151.9737890772074,1153.4627685546875,8918320,Reliance,RELIANCE.NS,Energy,2023,10,October,4,-1.326817057158003,0.8562317057997925
2023-10-19,1147.5068298823098,1152.37085365543,1142.0472385636656,1144.603271484375,12032556,Reliance,RELIANCE.NS,Energy,2023,10,October,4,-0.7680782866891889,0.8549865744386326
2023-10-20,1141.5508934053469,1148.846868358942,1139.7145096810816,1141.104248046875,8913312,Reliance,RELIANCE.NS,Energy,2023,10,October,4,-0.3056974870395357,0.8524252670503343
2023-10-23,1136.5875839948083,1144.6528889030683,1119.340239652529,1123.2860107421875,7853962,Reliance,RELIANCE.NS,Energy,2023,10,October,4,-1.5614907520662857,0.8864494695992999
2023-10-25,1116.7594889591046,1132.2200112886635,1113.2603628260954,1120.680419921875,11620688,Reliance,RELIANCE.NS,Energy,2023,10,October,4,-0.23196147689855673,0.8699557146268974
2023-10-26,1117.2307983645155,1120.7050833883056,1101.993601137725,1105.07080078125,15222534,Reliance,RELIANCE.NS,Energy,2023,10,October,4,-1.3928698015187257,0.8551822249725265
2023-10-27,1111.7712909465938,1128.3982276638756,1109.761144511754,1124.5765380859375,11771084,Reliance,RELIANCE.NS,Energy,2023,10,October,4,1.76511199924001,0.9121371548205466
2023-10-30,1128.6464350717906,1153.9590859902871,1126.6362885582769,1147.7550048828125,16813304,Reliance,RELIANCE.NS,Energy,2023,10,October,4,2.0610839735573316,0.9964900846819704
2023-10-31,1155.4480281047179,1155.4480281047179,1133.0636557231696,1135.5452880859375,12808438,Reliance,RELIANCE.NS,Energy,2023,10,October,4,-1.063791204998632,1.0075362675889215
2023-11-01,1136.1656826268284,1150.236586425296,1129.2419526519689,1140.2603759765625,10309190,Reliance,RELIANCE.NS,Energy,2023,11,November,4,0.41522675846532575,1.011648425439781
2023-11-02,1148.4746196953226,1153.6116471680004,1145.4966608528325,1151.57666015625,10562104,Reliance,RELIANCE.NS,Energy,2023,11,November,4,0.9924298360359796,1.0273806488300543
2023-11-03,1155.0509397455937,1158.897469898072,1149.3680258840427,1151.3284912109375,8850156,Reliance,RELIANCE.NS,Energy,2023,11,November,4,-0.021550362550659674,0.9500861790781772
2023-11-06,1157.5822297180116,1161.4039192346488,1154.256866662586,1160.9075927734375,10647304,Reliance,RELIANCE.NS,Energy,2023,11,November,4,0.832004213882076,0.9562945290888735
2023-11-07,1158.4507493206686,1160.9572220726066,1151.2540159543112,1153.3634033203125,6960204,Reliance,RELIANCE.NS,Energy,2023,11,November,4,-0.6498527100767593,0.9604682352036389
2023-11-08,1157.4333936812945,1161.9003321646271,1152.3460470752768,1159.3690185546875,7884494,Reliance,RELIANCE.NS,Energy,2023,11,November,4,0.5207045079708594,0.9593855086542284
2023-11-09,1159.344192861405,1159.3689122452765,1143.6353879313751,1146.787109375,14513610,Reliance,RELIANCE.NS,Energy,2023,11,November,4,-1.085237657581417,0.9792963805028014
2023-11-10,1144.3055869187945,1149.6659373563402,1140.5831381668131,1148.9461669921875,7734954,Reliance,RELIANCE.NS,Energy,2023,11,November,4,0.18827013309943297,0.9553898738886316
2023-11-13,1152.9167762849927,1153.7606282722284,1147.3579437297892,1148.79736328125,3854810,Reliance,RELIANCE.NS,Energy,2023,11,November,4,-0.012951321411958094,0.9182572263979092
2023-11-15,1161.4039352802765,1172.2982770196893,1154.9516911953863,1169.5684814453125,12220648,Reliance,RELIANCE.NS,Energy,2023,11,November,4,1.8080750207099205,0.9739342195896191
2023-11-16,1166.9131951067154,1178.3534231349859,1164.8533675821152,1171.6778564453125,13134910,Reliance,RELIANCE.NS,Energy,2023,11,November,4,0.18035497993185157,0.9489684569882331
2023-11-17,1167.8064883385834,1177.9067803474445,1167.3846835483773,1169.121826171875,7758634,Reliance,RELIANCE.NS,Energy,2023,11,November,4,-0.2181512827418408,0.9493984406725902
2023-11-20,1165.6474702823514,1170.5362129509904,1159.61703140789,1166.0445556640625,4490186,Reliance,RELIANCE.NS,Energy,2023,11,November,4,-0.263212134007329,0.9512153312485521
2023-11-21,1174.3083747965666,1185.227556641674,1171.4296571663483,1180.7109375,8214450,Reliance,RELIANCE.NS,Energy,2023,11,November,4,1.2577891440507694,0.9761691709095813
2023-11-22,1178.7752974396924,1188.4288224829827,1177.3855591701267,1185.3267822265625,8534814,Reliance,RELIANCE.NS,Energy,2023,11,November,4,0.39093774606135945,0.9610204663106579
2023-11-23,1185.3268657327444,1191.1835423841578,1185.3268657327444,1188.9500732421875,8531542,Reliance,RELIANCE.NS,Energy,2023,11,November,4,0.3056786592486205,0.9598322114967689
2023-11-24,1187.0144298509326,1192.474021001291,1186.7414260587238,1188.1558837890625,6749486,Reliance,RELIANCE.NS,Energy,2023,11,November,4,-0.06679754440481744,0.9197637947051605
2023-11-28,1188.1558894990753,1191.034607263244,1178.899449291774,1188.404052734375,13792174,Reliance,RELIANCE.NS,Energy,2023,11,November,4,0.020886901180094952,0.9195594729125793
2023-11-29,1195.1540911072586,1197.1145563492605,1190.2156671664848,1191.5308837890625,12531306,Reliance,RELIANCE.NS,Energy,2023,11,November,4,0.26311177982716316,0.9201371370941338
2023-11-30,1188.5529645510346,1191.530923348677,1176.2440439527552,1179.9913330078125,28439984,Reliance,RELIANCE.NS,Energy,2023,11,November,4,-0.968464262088975,0.9383774517609789
2023-12-01,1180.2643464861462,1189.3967050711567,1180.0658643673892,1188.3544921875,14342842,Reliance,RELIANCE.NS,Energy,2023,12,December,4,0.7087475090490347,0.9429322246524386
2023-12-04,1215.9999042684663,1215.9999042684663,1190.4887710727894,1201.2093505859375,15590990,Reliance,RELIANCE.NS,Energy,2023,12,December,4,1.0817360041088797,0.9231894294530563
2023-12-05,1210.5403299982054,1211.4585824899339,1201.929016778731,1209.919921875,12693624,Reliance,RELIANCE.NS,Energy,2023,12,December,4,0.7251501401328131,0.9127703322338762
2023-12-06,1214.560584514323,1227.3905513904704,1208.5549856031337,1221.5091552734375,16422442,Reliance,RELIANCE.NS,Energy,2023,12,December,4,0.9578512750230361,0.9182833465001037
2023-12-07,1220.9630401277734,1221.4345260102064,1212.0291642243994,1219.4989013671875,8142096,Reliance,RELIANCE.NS,Energy,2023,12,December,4,-0.16457133354845777,0.8576566085807825
2023-12-08,1222.8739302715144,1229.2516522307412,1213.5181285411948,1218.8536376953125,10204894,Reliance,RELIANCE.NS,Energy,2023,12,December,4,-0.05291219788321477,0.8546040684075324
2023-12-11,1218.9777608532804,1224.7351961410227,1217.1909371644088,1220.6405029296875,7066138,Reliance,RELIANCE.NS,Energy,2023,12,December,4,0.146602116867256,0.7945637895768103
2023-12-12,1220.9630282642331,1223.4198198791,1201.1843713898427,1203.1201171875,9197124,Reliance,RELIANCE.NS,Energy,2023,12,December,4,-1.435343633128383,0.810640267142389
2023-12-13,1202.102614795848,1210.2176004047437,1194.3103140708777,1208.03369140625,10031182,Reliance,RELIANCE.NS,Energy,2023,12,December,4,0.40840263150419,0.7343731957980761
2023-12-14,1217.9851619285064,1228.3831772791464,1212.3518080035872,1223.0228271484375,16972354,Reliance,RELIANCE.NS,Energy,2023,12,December,4,1.24078788934594,0.7209091250439148
2023-12-15,1229.8969303201395,1240.8161121066785,1225.9511593183302,1238.63232421875,15932152,Reliance,RELIANCE.NS,Energy,2023,12,December,4,1.2763046382958443,0.7444634220933033
2023-12-18,1238.6323699765335,1258.1379030406688,1236.3243792186838,1251.239013671875,14165188,Reliance,RELIANCE.NS,Energy,2023,12,December,4,1.0177910915635469,0.7453155306708825
2023-12-19,1268.1140495332209,1277.4945707453207,1253.3234974409622,1269.6527099609375,16820604,Reliance,RELIANCE.NS,Energy,2023,12,December,4,1.471637000434134,0.7738147787070591
2023-12-20,1276.080186427869,1289.8780864366483,1250.7426960684581,1254.2913818359375,17736722,Reliance,RELIANCE.NS,Energy,2023,12,December,4,-1.2098842466514048,0.8167038734845158
2023-12-21,1254.2170195322976,1277.2962009364337,1249.8741628164655,1271.8614501953125,13765454,Reliance,RELIANCE.NS,Energy,2023,12,December,4,1.4007963870131368,0.8235881311206232
2023-12-22,1270.3973397701047,1280.9689971307214,1264.4661412408368,1273.102294921875,16541784,Reliance,RELIANCE.NS,Energy,2023,12,December,4,0.09756131270208801,0.8238293545495105
2023-12-26,1274.5663382448713,1286.453332624264,1271.935783794956,1279.554443359375,7465664,Reliance,RELIANCE.NS,Energy,2023,12,December,4,0.5068051847236577,0.7806178631548312
2023-12-27,1281.5150092423955,1290.3992050276352,1277.0977519092014,1283.9222412109375,9204156,Reliance,RELIANCE.NS,Energy,2023,12,December,4,0.3413530291134226,0.779897311308297
2023-12-28,1285.38634910855,1296.4047727896045,1283.922210219302,1293.2034912109375,12302636,Reliance,RELIANCE.NS,Energy,2023,12,December,4,0.7228825626734547,0.7788826362358405
2023-12-29,1295.958012986606,1297.3973111899322,1280.1748079960485,1282.97900390625,10864584,Reliance,RELIANCE.NS,Energy,2023,12,December,4,-0.7906325163964278,0.7610015122440557
2024-01-01,1280.7952766903763,1293.848686885263,1277.1223881648045,1285.609619140625,4030540,Reliance,RELIANCE.NS,Energy,2024,1,January,1,0.20503961688893568,0.760867851614386
2024-01-02,1283.0039664322292,1297.8937610136477,1277.0480485996618,1296.255859375,7448800,Reliance,RELIANCE.NS,Energy,2024,1,January,1,0.8281083212096307,0.7596788826044428
2024-01-03,1295.412048372221,1307.3238832997818,1279.132516403198,1282.16015625,9037536,Reliance,RELIANCE.NS,Energy,2024,1,January,1,-1.0874167335911844,0.7965350393331676
2024-01-04,1284.4928354763001,1295.337616733607,1280.0755785995668,1288.7860107421875,9612778,Reliance,RELIANCE.NS,Energy,2024,1,January,1,0.5167727650784659,0.7777185576269119
2024-01-05,1291.8881165287519,1300.3009471094986,1289.456165302221,1294.2705078125,8086406,Reliance,RELIANCE.NS,Energy,2024,1,January,1,0.42555529192578323,0.77789101683315
2024-01-08,1295.4120337021336,1306.3063750382337,1275.0378087074926,1284.1702880859375,7734652,Reliance,RELIANCE.NS,Energy,2024,1,January,1,-0.7803793461718667,0.8023345318946457
2024-01-09,1290.448874370277,1293.8239187379374,1279.1326061603381,1280.7705078125,5403074,Reliance,RELIANCE.NS,Energy,2024,1,January,1,-0.26474528378201967,0.8059227722506286
2024-01-10,1279.0333061103788,1319.7320764251056,1278.0654937339266,1315.3148193359375,11102740,Reliance,RELIANCE.NS,Energy,2024,1,January,1,2.697150762976075,0.9194000841219562
2024-01-11,1319.7321386109766,1352.489686993197,1318.7394856296971,1349.9088134765625,23725852,Reliance,RELIANCE.NS,Energy,2024,1,January,1,2.6300923271046495,1.0094709776854578
2024-01-12,1349.9087552154863,1363.2350482099334,1335.8626919019084,1360.6541748046875,15012164,Reliance,RELIANCE.NS,Energy,2024,1,January,1,0.7960064576844506,0.9765434977885121
2024-01-15,1364.897836134336,1386.1901939086483,1355.9639593887296,1383.88232421875,8610594,Reliance,RELIANCE.NS,Energy,2024,1,January,1,1.7071310141973939,1.0012859018838238
2024-01-16,1379.7627106993223,1386.0413130880693,1360.4308194226976,1364.5255126953125,9069024,Reliance,RELIANCE.NS,Energy,2024,1,January,1,-1.3987324778040766,1.0538114501591875
2024-01-17,1349.511582817391,1376.0898877655304,1345.0694854389078,1351.5712890625,12197382,Reliance,RELIANCE.NS,Energy,2024,1,January,1,-0.949357378245308,1.081681504268738
2024-01-18,1341.4712027363942,1360.92717605878,1341.3222805612156,1357.8995361328125,10279438,Reliance,RELIANCE.NS,Energy,2024,1,January,1,0.468214079532725,1.0762697560987193
2024-01-19,1365.890429247957,1365.890429247957,1349.015329468004,1357.4031982421875,10422704,Reliance,RELIANCE.NS,Energy,2024,1,January,1,-0.036551886013491686,1.074374242944473
2024-01-23,1361.6716823004633,1361.6716823004633,1312.8332056966303,1318.8138427734375,20055420,Reliance,RELIANCE.NS,Energy,2024,1,January,1,-2.8428808417957585,1.2222227694291348
2024-01-24,1325.4149927095905,1339.5851376107455,1314.1980872328543,1334.00146484375,21919128,Reliance,RELIANCE.NS,Energy,2024,1,January,1,1.1516122729174016,1.232445896156272
2024-01-25,1333.0831783387705,1354.1274927557365,1325.390118278632,1343.1337890625,11808872,Reliance,RELIANCE.NS,Energy,2024,1,January,1,0.684581273665974,1.1893104848996887
2024-01-29,1354.474931519067,1441.8283899094502,1350.1817560391485,1437.4111328125,23893438,Reliance,RELIANCE.NS,Energy,2024,1,January,1,7.019207209119882,1.6990259733442488
2024-01-30,1449.2235971647833,1449.2484377227322,1394.1066401470152,1397.2830810546875,14093978,Reliance,RELIANCE.NS,Energy,2024,1,January,1,-2.791689228070482,1.802519176432175
2024-01-31,1393.6847810610707,1423.7125336444733,1392.195801594125,1416.1435546875,15130226,Reliance,RELIANCE.NS,Energy,2024,1,January,1,1.349796178636642,1.8037157966852853
2024-02-01,1424.4569627393994,1432.745590517861,1407.631543948549,1416.1683349609375,13349362,Reliance,RELIANCE.NS,Energy,2024,2,February,1,0.0017498419108363805,1.802475251679049
2024-02-02,1422.6453963923934,1464.0638152243819,1422.6453963923934,1446.9901123046875,19652588,Reliance,RELIANCE.NS,Energy,2024,2,February,1,2.1764204567248813,1.8210307157800336
2024-02-05,1450.0177530325548,1459.6961190035063,1421.007495677393,1428.452392578125,8814432,Reliance,RELIANCE.NS,Energy,2024,2,February,1,-1.2811227643454104,1.8233181995614745
2024-02-06,1431.2565145548228,1431.2565145548228,1409.3933108861847,1417.309814453125,9047984,Reliance,RELIANCE.NS,Energy,2024,2,February,1,-0.7800454661908263,1.8275773926894712
2024-02-07,1425.3752031215413,1438.8504181404362,1418.7491963623445,1431.554443359375,9296568,Reliance,RELIANCE.NS,Energy,2024,2,February,1,1.0050469389959238,1.8302937887485036
2024-02-08,1439.3467435794867,1448.752105824393,1417.0368932886952,1439.4708251953125,14694634,Reliance,RELIANCE.NS,Energy,2024,2,February,1,0.5529920201540195,1.8303994780978736
2024-02-09,1443.31729322881,1461.1602045826953,1440.2896534634558,1450.0177001953125,12556798,Reliance,RELIANCE.NS,Energy,2024,2,February,1,0.7326911261691604,1.8312934899641116
2024-02-12,1450.017752117624,1450.2659153474917,1431.7529141646626,1441.679443359375,6674430,Reliance,RELIANCE.NS,Energy,2024,2,February,1,-0.5750451759874653,1.8392605626321377
2024-02-13,1444.8063713272154,1468.1337156942297,1443.3173918995335,1454.3358154296875,7715594,Reliance,RELIANCE.NS,Energy,2024,2,February,1,0.8778908604551328,1.8278648172791436
2024-02-14,1446.7916226083244,1472.749520552248,1446.7916226083244,1470.4912109375,7117888,Reliance,RELIANCE.NS,Energy,2024,2,February,1,1.1108435435896347,1.8314198029997555
2024-02-15,1472.4516121931645,1473.8165098910026,1455.750276105359,1459.7952880859375,10006782,Reliance,RELIANCE.NS,Energy,2024,2,February,1,-0.72737074332756,1.8427628547139467
2024-02-16,1465.6271998466532,1466.1483668657747,1447.8339689108675,1449.843994140625,9767498,Reliance,RELIANCE.NS,Energy,2024,2,February,1,-0.6816910580907831,1.8328339378200378
2024-02-19,1451.3082561823699,1468.6300012389227,1442.8458657695369,1463.17041015625,6729828,Reliance,RELIANCE.NS,Energy,2024,2,February,1,0.9191620663659084,1.8349886738568226
2024-02-20,1464.1880192365334,1464.659505178025,1451.0602075132595,1460.2174072265625,7117496,Reliance,RELIANCE.NS,Energy,2024,2,February,1,-0.2018222149101634,1.8387287731686555
2024-02-21,1463.170510366537,1477.5888193115914,1446.8414171157522,1456.916748046875,12720292,Reliance,RELIANCE.NS,Energy,2024,2,February,1,-0.2260388873158603,1.8290202202802273
2024-02-22,1457.3633484018678,1474.0398440634356,1447.2878974462733,1470.8634033203125,18493728,Reliance,RELIANCE.NS,Energy,2024,2,February,1,0.9572719437904942,1.826448348522967
2024-02-23,1478.556551746289,1486.5474563697878,1472.4517119404402,1482.6512451171875,14438584,Reliance,RELIANCE.NS,Energy,2024,2,February,1,0.801423284464442,1.7792130179079002
2024-02-26,1482.5768223248915,1483.5446346905887,1471.607959051116,1476.3974609375,7513106,Reliance,RELIANCE.NS,Energy,2024,2,February,1,-0.42179738494019237,1.7348899825186557
2024-02-27,1472.1291493159843,1488.9297276070065,1467.1907251784094,1474.73486328125,10826044,Reliance,RELIANCE.NS,Energy,2024,2,February,1,-0.1126117932493731,1.7341028001303316
2024-02-28,1472.1042938560004,1480.3185210789975,1439.5205099276588,1444.930419921875,8647950,Reliance,RELIANCE.NS,Energy,2024,2,February,1,-2.021003510628405,1.7618863993431255
2024-02-29,1454.2365988812116,1468.1088998815815,1443.8385832706604,1450.0675048828125,23628976,Reliance,RELIANCE.NS,Energy,2024,2,February,1,0.35552472908801924,1.7373544458072012
2024-03-01,1452.7475417409498,1488.979373154373,1451.7548888255137,1481.1622314453125,12132926,Reliance,RELIANCE.NS,Energy,2024,3,March,1,2.1443640697963895,1.757425680474929
2024-03-04,1479.5243736818861,1501.337897909408,1476.2982516112518,1496.3250732421875,10024420,Reliance,RELIANCE.NS,Energy,2024,3,March,1,1.0237124249434348,1.7619584097028533
2024-03-05,1494.7119691573153,1496.3250301461744,1475.1319146195472,1489.1778564453125,7107668,Reliance,RELIANCE.NS,Energy,2024,3,March,1,-0.47765134225737915,1.7670320141399052
2024-03-06,1482.4775132325713,1497.9133152152726,1467.6373999640691,1491.9573974609375,7805676,Reliance,RELIANCE.NS,Energy,2024,3,March,1,0.18664936519132702,1.663323915175937
2024-03-07,1491.9325571368477,1492.056638756749,1464.7091224345347,1468.059326171875,8315726,Reliance,RELIANCE.NS,Energy,2024,3,March,1,-1.6017931430034826,1.6974679299814113
2024-03-11,1478.060156044582,1478.060156044582,1452.7475073010382,1455.82470703125,11277130,Reliance,RELIANCE.NS,Energy,2024,3,March,1,-0.833387242770911,1.7092198465939814
2024-03-12,1455.8248476863198,1477.0676458601295,1454.2614676999044,1464.5850830078125,9432678,Reliance,RELIANCE.NS,Energy,2024,3,March,1,0.6017466206097666,1.1457612935884292
